match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,0.1,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,WPUJC Vaas,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,0.2,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,WPUJC Vaas,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,0.3,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,WPUJC Vaas,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,0.4,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,WPUJC Vaas,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,0.5,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,WPUJC Vaas,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,0.6,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,WPUJC Vaas,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,1.1,Pakistan,Sri Lanka,Fawad Alam,Khurram Manzoor,KMDN Kulasekara,1,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,1.2,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,KMDN Kulasekara,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,1.3,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,KMDN Kulasekara,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,1.4,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,KMDN Kulasekara,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,1.5,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,KMDN Kulasekara,4,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,1.6,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,KMDN Kulasekara,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,2.1,Pakistan,Sri Lanka,Fawad Alam,Khurram Manzoor,WPUJC Vaas,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,2.2,Pakistan,Sri Lanka,Fawad Alam,Khurram Manzoor,WPUJC Vaas,1,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,2.3,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,WPUJC Vaas,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,2.4,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,WPUJC Vaas,2,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,2.5,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,WPUJC Vaas,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,2.6,Pakistan,Sri Lanka,Khurram Manzoor,Fawad Alam,WPUJC Vaas,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,3.1,Pakistan,Sri Lanka,Fawad Alam,Khurram Manzoor,KMDN Kulasekara,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,3.2,Pakistan,Sri Lanka,Fawad Alam,Khurram Manzoor,KMDN Kulasekara,0,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,3.3,Pakistan,Sri Lanka,Fawad Alam,Khurram Manzoor,KMDN Kulasekara,2,0,,,,,,,,,
403369,2009,2009-07-20,Sinhalese Sports Club Ground,1,3.4,Pakistan,Sri Lanka,Fawad Alam,Khurram Manzoor,KMDN Kulasekara,0,0,,,,,,,,,
